#-----------------------------------------------------
#              Re:sim Road Data File
#-----------------------------------------------------

Left-Hand Or Right-Hand ; LEFT
Lane List ; 0 , 1 , 3 , 10 <- 25 <- 27
Lane List ; 0 , 2 , 0 , 1 <- 13 <- 15 <- 58
Lane List ; 0 , 2 , 1 , 3 <- 44 <- 18 <- 19 <- 40 <- 34
Lane List ; 0 , 2 , 3 , 11 <- 25 <- 27
Lane List ; 0 , 3 , 0 , 2 <- 13 <- 15 <- 58
Lane List ; 0 , 3 , 1 , 4 <- 17 <- 19 <- 40 <- 34
Lane List ; 0 , 3 , 2 , 6 <- 43 <- 22 <- 23 <- 218 <- 207
Lane List ; 4 , -1 , 0 , 24
Lane List ; 5 , 0 , 1 , 31 <- 37 <- 76 <- 70
Lane List ; 5 , 0 , 2 , 32 <- 39 <- 107 <- 98
Lane List ; 5 , 1 , 0 , 29 <- 35 <- 41 <- 16
Lane List ; 5 , 1 , 2 , 33 <- 39 <- 107 <- 98
Lane List ; 5 , 2 , 0 , 28 <- 35 <- 41 <- 16
Lane List ; 5 , 2 , 1 , 30 <- 37 <- 76 <- 70
Lane List ; 9 , 0 , 1 , 48 <- 57 <- 74 <- 72
Lane List ; 9 , 0 , 2 , 49 <- 61 <- 12
Lane List ; 9 , 1 , 0 , 45 <- 52 <- 55 <- 54 <- 352 <- 340
Lane List ; 9 , 1 , 2 , 50 <- 61 <- 12
Lane List ; 9 , 2 , 0 , 46 <- 53 <- 54 <- 352 <- 340
Lane List ; 9 , 2 , 1 , 47 <- 57 <- 74 <- 72
Lane List ; 9 , 2 , 2 , 14 <- 15 <- 58 <- 46 <- 53 <- 54 <- 352 <- 340
Lane List ; 9 , 2 , 2 , 14 <- 15 <- 58 <- 47 <- 57 <- 74 <- 72
Lane List ; 12 , 0 , 1 , 65 <- 71 <- 77 <- 36
Lane List ; 12 , 0 , 2 , 66 <- 73 <- 75 <- 56
Lane List ; 12 , 1 , 0 , 62 <- 69 <- 90 <- 88
Lane List ; 12 , 1 , 2 , 67 <- 73 <- 75 <- 56
Lane List ; 12 , 2 , 0 , 63 <- 69 <- 90 <- 88
Lane List ; 12 , 2 , 1 , 64 <- 71 <- 77 <- 36
Lane List ; 14 , 0 , 1 , 81 <- 87 <- 109 <- 103
Lane List ; 14 , 0 , 2 , 82 <- 89 <- 91 <- 68
Lane List ; 14 , 1 , 0 , 78 <- 85 <- 190 <- 182
Lane List ; 14 , 1 , 2 , 83 <- 89 <- 91 <- 68
Lane List ; 14 , 2 , 0 , 79 <- 85 <- 190 <- 182
Lane List ; 14 , 2 , 1 , 80 <- 87 <- 109 <- 103
Lane List ; 17 , 0 , 1 , 95 <- 104 <- 110 <- 86
Lane List ; 17 , 0 , 2 , 96 <- 106 <- 163 <- 158
Lane List ; 17 , 1 , 0 , 92 <- 99 <- 102 <- 108 <- 38
Lane List ; 17 , 1 , 2 , 97 <- 106 <- 163 <- 158
Lane List ; 17 , 2 , 0 , 93 <- 100 <- 108 <- 38
Lane List ; 17 , 2 , 1 , 94 <- 104 <- 110 <- 86
Lane List ; 21 , 0 , 1 , 120 <- 165 <- 146 <- 147
Lane List ; 21 , 0 , 1 , 121 <- 165 <- 146 <- 147
Lane List ; 21 , 0 , 1 , 122 <- 165 <- 146 <- 147
Lane List ; 21 , 0 , 2 , 124 <- 153 <- 154 <- 301 <- 275
Lane List ; 21 , 0 , 2 , 125 <- 156 <- 302 <- 276
Lane List ; 21 , 0 , 2 , 126 <- 157 <- 303 <- 277
Lane List ; 21 , 0 , 3 , 128 <- 159 <- 162 <- 105
Lane List ; 21 , 0 , 3 , 129 <- 159 <- 162 <- 105
Lane List ; 21 , 0 , 3 , 130 <- 159 <- 162 <- 105
Lane List ; 21 , 1 , 0 , 111 <- 138 <- 141 <- 192 <- 176
Lane List ; 21 , 1 , 2 , 127 <- 157 <- 303 <- 277
Lane List ; 21 , 1 , 3 , 131 <- 164 <- 160 <- 105
Lane List ; 21 , 2 , 0 , 112 <- 139 <- 192 <- 176
Lane List ; 21 , 2 , 0 , 113 <- 193 <- 177
Lane List ; 21 , 2 , 0 , 114 <- 194 <- 178
Lane List ; 21 , 2 , 1 , 116 <- 145 <- 148 <- 147
Lane List ; 21 , 2 , 1 , 117 <- 145 <- 148 <- 147
Lane List ; 21 , 2 , 1 , 118 <- 145 <- 148 <- 147
Lane List ; 21 , 2 , 3 , 132 <- 164 <- 160 <- 105
Lane List ; 21 , 2 , 3 , 133 <- 164 <- 160 <- 105
Lane List ; 21 , 2 , 3 , 134 <- 164 <- 160 <- 105
Lane List ; 21 , 3 , 0 , 115 <- 194 <- 178
Lane List ; 21 , 3 , 1 , 119 <- 165 <- 146 <- 147
Lane List ; 21 , 3 , 2 , 123 <- 152 <- 155 <- 154 <- 301 <- 275
Lane List ; 23 , -1 , 0 , 144
Lane List ; 25 , 0 , 1 , 169 <- 183 <- 191 <- 84
Lane List ; 25 , 0 , 1 , 170 <- 183 <- 191 <- 84
Lane List ; 25 , 0 , 1 , 171 <- 183 <- 191 <- 84
Lane List ; 25 , 0 , 2 , 172 <- 476 <- 458
Lane List ; 25 , 0 , 2 , 173 <- 477 <- 459
Lane List ; 25 , 0 , 2 , 174 <- 478 <- 460
Lane List ; 25 , 1 , 2 , 175 <- 478 <- 460
Lane List ; 25 , 2 , 0 , 166 <- 179 <- 135
Lane List ; 25 , 2 , 0 , 167 <- 180 <- 136
Lane List ; 25 , 2 , 0 , 168 <- 181 <- 137
Lane List ; 29 , 0 , 0 , 22 <- 23 <- 218 <- 207 <- 200 <- 213 <- 232 <- 230
Lane List ; 29 , 0 , 0 , 22 <- 23 <- 218 <- 207 <- 202 <- 215
Lane List ; 29 , 0 , 0 , 22 <- 23 <- 218 <- 207 <- 204 <- 217
Lane List ; 29 , 0 , 1 , 200 <- 213 <- 232 <- 230
Lane List ; 29 , 0 , 2 , 202 <- 215
Lane List ; 29 , 0 , 3 , 204 <- 217
Lane List ; 29 , 1 , 0 , 195 <- 208 <- 211 <- 210 <- 219 <- 20
Lane List ; 29 , 1 , 2 , 203 <- 215
Lane List ; 29 , 1 , 3 , 205 <- 217
Lane List ; 29 , 2 , 0 , 196 <- 209 <- 210 <- 219 <- 20
Lane List ; 29 , 2 , 1 , 198 <- 213 <- 232 <- 230
Lane List ; 29 , 2 , 3 , 206 <- 217
Lane List ; 29 , 3 , 0 , 197 <- 209 <- 210 <- 219 <- 20
Lane List ; 29 , 3 , 1 , 199 <- 213 <- 232 <- 230
Lane List ; 29 , 3 , 2 , 201 <- 215
Lane List ; 32 , -1 , 0 , 214
Lane List ; 33 , -1 , 0 , 216
Lane List ; 34 , 0 , 1 , 223 <- 229
Lane List ; 34 , 0 , 2 , 224 <- 231 <- 233 <- 212
Lane List ; 34 , 1 , 0 , 220 <- 227 <- 246
Lane List ; 34 , 1 , 2 , 225 <- 231 <- 233 <- 212
Lane List ; 34 , 2 , 0 , 221 <- 227 <- 246
Lane List ; 34 , 2 , 1 , 222 <- 229
Lane List ; 36 , -1 , 0 , 228
Lane List ; 37 , 0 , 1 , 237 <- 245
Lane List ; 37 , 0 , 1 , 238 <- 245
Lane List ; 37 , 0 , 2 , 239 <- 249 <- 226
Lane List ; 37 , 0 , 2 , 250 <- 249 <- 226
Lane List ; 37 , 1 , 0 , 234 <- 307 <- 298
Lane List ; 37 , 1 , 2 , 240 <- 249 <- 226
Lane List ; 37 , 2 , 0 , 235 <- 307 <- 298
Lane List ; 37 , 2 , 1 , 236 <- 245
Lane List ; 39 , -1 , 0 , 244
Lane List ; 40 , 0 , 1 , 260 <- 311 <- 286 <- 287
Lane List ; 40 , 0 , 1 , 261 <- 311 <- 286 <- 287
Lane List ; 40 , 0 , 1 , 262 <- 311 <- 286 <- 287
Lane List ; 40 , 0 , 2 , 264 <- 293 <- 294
Lane List ; 40 , 0 , 2 , 265 <- 296
Lane List ; 40 , 0 , 2 , 266 <- 297
Lane List ; 40 , 0 , 3 , 268 <- 299 <- 241
Lane List ; 40 , 0 , 3 , 269 <- 299 <- 241
Lane List ; 40 , 0 , 3 , 270 <- 299 <- 241
Lane List ; 40 , 1 , 0 , 309 <- 251 <- 278 <- 281 <- 149
Lane List ; 40 , 1 , 2 , 267 <- 297
Lane List ; 40 , 1 , 3 , 310 <- 300 <- 242
Lane List ; 40 , 2 , 0 , 252 <- 279 <- 149
Lane List ; 40 , 2 , 0 , 253 <- 282 <- 305 <- 150
Lane List ; 40 , 2 , 0 , 254 <- 283 <- 306 <- 151
Lane List ; 40 , 2 , 1 , 256 <- 285 <- 288 <- 287
Lane List ; 40 , 2 , 1 , 257 <- 285 <- 288 <- 287
Lane List ; 40 , 2 , 1 , 258 <- 285 <- 288 <- 287
Lane List ; 40 , 2 , 3 , 272 <- 300 <- 242
Lane List ; 40 , 2 , 3 , 273 <- 300 <- 242
Lane List ; 40 , 2 , 3 , 274 <- 300 <- 242
Lane List ; 40 , 3 , 0 , 255 <- 283 <- 306 <- 151
Lane List ; 40 , 3 , 1 , 259 <- 311 <- 286 <- 287
Lane List ; 40 , 3 , 2 , 308 <- 263 <- 292 <- 295 <- 294
Lane List ; 42 , -1 , 0 , 312 <- 284
Lane List ; 43 , -1 , 0 , 289
Lane List ; 43 , -1 , 0 , 290
Lane List ; 43 , -1 , 0 , 291
Lane List ; 43 , -1 , 0 , 289
Lane List ; 43 , -1 , 0 , 290
Lane List ; 43 , -1 , 0 , 291
Lane List ; 43 , -1 , 0 , 289
Lane List ; 43 , -1 , 0 , 290
Lane List ; 43 , -1 , 0 , 291
Lane List ; 44 , 0 , 1 , 321 <- 339 <- 497 <- 490 <- 468
Lane List ; 44 , 0 , 1 , 321 <- 339 <- 497 <- 490 <- 491 <- 469
Lane List ; 44 , 0 , 2 , 324 <- 342 <- 353 <- 51
Lane List ; 44 , 0 , 3 , 327 <- 347 <- 350 <- 349
Lane List ; 44 , 1 , 0 , 313 <- 332 <- 366 <- 364
Lane List ; 44 , 1 , 0 , 314 <- 332 <- 366 <- 364
Lane List ; 44 , 1 , 2 , 325 <- 342 <- 353 <- 51
Lane List ; 44 , 1 , 2 , 326 <- 342 <- 353 <- 51
Lane List ; 44 , 1 , 3 , 328 <- 348 <- 349
Lane List ; 44 , 1 , 3 , 329 <- 351
Lane List ; 44 , 2 , 0 , 315 <- 332 <- 366 <- 364
Lane List ; 44 , 2 , 1 , 318 <- 335 <- 338 <- 337 <- 498 <- 496 <- 467
Lane List ; 44 , 2 , 3 , 330 <- 351
Lane List ; 44 , 3 , 0 , 316 <- 332 <- 366 <- 364
Lane List ; 44 , 3 , 0 , 317 <- 332 <- 366 <- 364
Lane List ; 44 , 3 , 1 , 319 <- 336 <- 337 <- 498 <- 496 <- 467
Lane List ; 44 , 3 , 1 , 320 <- 339 <- 497 <- 490 <- 468
Lane List ; 44 , 3 , 1 , 320 <- 339 <- 497 <- 490 <- 491 <- 469
Lane List ; 44 , 3 , 2 , 322 <- 341 <- 344 <- 353 <- 51
Lane List ; 44 , 3 , 2 , 323 <- 341 <- 344 <- 353 <- 51
Lane List ; 48 , -1 , 0 , 345
Lane List ; 48 , -1 , 0 , 346
Lane List ; 48 , -1 , 0 , 345
Lane List ; 48 , -1 , 0 , 346
Lane List ; 49 , 0 , 1 , 357 <- 363 <- 380 <- 374
Lane List ; 49 , 0 , 2 , 358 <- 365 <- 367 <- 331
Lane List ; 49 , 1 , 0 , 354 <- 361 <- 402 <- 398
Lane List ; 49 , 1 , 2 , 359 <- 365 <- 367 <- 331
Lane List ; 49 , 2 , 0 , 355 <- 361 <- 402 <- 398
Lane List ; 49 , 2 , 1 , 356 <- 363 <- 380 <- 374
Lane List ; 52 , 0 , 1 , 371 <- 377 <- 552 <- 548
Lane List ; 52 , 0 , 2 , 372 <- 379 <- 530 <- 518
Lane List ; 52 , 1 , 0 , 368 <- 375 <- 381 <- 362
Lane List ; 52 , 1 , 2 , 373 <- 379 <- 530 <- 518
Lane List ; 52 , 2 , 0 , 369 <- 375 <- 381 <- 362
Lane List ; 52 , 2 , 1 , 370 <- 377 <- 552 <- 548
Lane List ; 56 , 0 , 1 , 387 <- 397 <- 554 <- 550
Lane List ; 56 , 0 , 2 , 389 <- 399 <- 403 <- 360
Lane List ; 56 , 0 , 3 , 391 <- 401
Lane List ; 56 , 1 , 0 , 382 <- 395
Lane List ; 56 , 1 , 2 , 390 <- 399 <- 403 <- 360
Lane List ; 56 , 1 , 3 , 392 <- 401
Lane List ; 56 , 2 , 0 , 383 <- 395
Lane List ; 56 , 2 , 1 , 385 <- 397 <- 554 <- 550
Lane List ; 56 , 2 , 3 , 393 <- 401
Lane List ; 56 , 3 , 0 , 384 <- 395
Lane List ; 56 , 3 , 1 , 386 <- 397 <- 554 <- 550
Lane List ; 56 , 3 , 2 , 388 <- 399 <- 403 <- 360
Lane List ; 57 , -1 , 0 , 394
Lane List ; 60 , -1 , 0 , 400
Lane List ; 61 , 0 , 1 , 421 <- 457 <- 489 <- 456
Lane List ; 61 , 0 , 2 , 425 <- 462 <- 463 <- 184
Lane List ; 61 , 0 , 2 , 426 <- 465 <- 185
Lane List ; 61 , 0 , 3 , 431 <- 470 <- 473 <- 472 <- 494 <- 333
Lane List ; 61 , 0 , 3 , 432 <- 470 <- 473 <- 472 <- 494 <- 333
Lane List ; 61 , 1 , 0 , 404 <- 443 <- 511
Lane List ; 61 , 1 , 0 , 405 <- 443 <- 511
Lane List ; 61 , 1 , 2 , 430 <- 466 <- 186
Lane List ; 61 , 1 , 3 , 434 <- 471 <- 472 <- 494 <- 333
Lane List ; 61 , 1 , 3 , 435 <- 492 <- 474 <- 495 <- 334
Lane List ; 61 , 2 , 0 , 407 <- 445 <- 512
Lane List ; 61 , 2 , 0 , 408 <- 447 <- 513
Lane List ; 61 , 2 , 1 , 413 <- 452 <- 455 <- 454
Lane List ; 61 , 2 , 1 , 414 <- 452 <- 455 <- 454
Lane List ; 61 , 2 , 3 , 439 <- 475 <- 493 <- 474 <- 495 <- 334
Lane List ; 61 , 3 , 0 , 412 <- 448 <- 514
Lane List ; 61 , 3 , 1 , 416 <- 453 <- 454
Lane List ; 61 , 3 , 1 , 417 <- 487 <- 488 <- 456
Lane List ; 61 , 3 , 2 , 422 <- 461 <- 464 <- 463 <- 184
Lane List ; 61 , 3 , 2 , 423 <- 461 <- 464 <- 463 <- 184
Lane List ; 63 , -1 , 0 , 482 <- 485 <- 449
Lane List ; 63 , -1 , 0 , 483 <- 479 <- 451
Lane List ; 63 , -1 , 0 , 483 <- 486 <- 450
Lane List ; 63 , -1 , 0 , 484 <- 480 <- 449
Lane List ; 63 , -1 , 0 , 482 <- 485 <- 449
Lane List ; 63 , -1 , 0 , 483 <- 479 <- 451
Lane List ; 63 , -1 , 0 , 483 <- 486 <- 450
Lane List ; 63 , -1 , 0 , 484 <- 480 <- 449
Lane List ; 63 , -1 , 0 , 482 <- 485 <- 449
Lane List ; 63 , -1 , 0 , 483 <- 479 <- 451
Lane List ; 63 , -1 , 0 , 483 <- 486 <- 450
Lane List ; 63 , -1 , 0 , 484 <- 480 <- 449
Lane List ; 64 , 0 , 1 , 502 <- 519 <- 531 <- 378
Lane List ; 64 , 0 , 1 , 503 <- 519 <- 531 <- 378
Lane List ; 64 , 0 , 1 , 504 <- 519 <- 531 <- 378
Lane List ; 64 , 0 , 1 , 505 <- 519 <- 531 <- 378
Lane List ; 64 , 0 , 2 , 506 <- 523 <- 615 <- 605
Lane List ; 64 , 0 , 2 , 507 <- 524 <- 621 <- 605
Lane List ; 64 , 0 , 2 , 508 <- 525 <- 622 <- 606
Lane List ; 64 , 0 , 2 , 509 <- 526 <- 623 <- 607
Lane List ; 64 , 1 , 2 , 510 <- 526 <- 623 <- 607
Lane List ; 64 , 2 , 0 , 499 <- 527 <- 440
Lane List ; 64 , 2 , 0 , 500 <- 528 <- 441
Lane List ; 64 , 2 , 0 , 501 <- 529 <- 442
Lane List ; 68 , 0 , 1 , 537 <- 547 <- 562
Lane List ; 68 , 0 , 2 , 539 <- 549 <- 553 <- 376
Lane List ; 68 , 0 , 3 , 541 <- 551 <- 555 <- 396
Lane List ; 68 , 1 , 0 , 532 <- 545
Lane List ; 68 , 1 , 2 , 540 <- 549 <- 553 <- 376
Lane List ; 68 , 1 , 3 , 542 <- 551 <- 555 <- 396
Lane List ; 68 , 2 , 0 , 533 <- 545
Lane List ; 68 , 2 , 1 , 535 <- 547 <- 562
Lane List ; 68 , 2 , 3 , 543 <- 551 <- 555 <- 396
Lane List ; 68 , 3 , 0 , 534 <- 545
Lane List ; 68 , 3 , 1 , 536 <- 547 <- 562
Lane List ; 68 , 3 , 2 , 538 <- 549 <- 553 <- 376
Lane List ; 69 , -1 , 0 , 544
Lane List ; 71 , 0 , 1 , 559 <- 565
Lane List ; 71 , 0 , 2 , 560 <- 614
Lane List ; 71 , 1 , 0 , 556 <- 569 <- 546
Lane List ; 71 , 1 , 2 , 561 <- 614
Lane List ; 71 , 2 , 0 , 557 <- 569 <- 546
Lane List ; 71 , 2 , 1 , 558 <- 565
Lane List ; 73 , -1 , 0 , 564
Lane List ; 75 , 0 , 1 , 579 <- 604
Lane List ; 75 , 0 , 1 , 580 <- 604
Lane List ; 75 , 0 , 1 , 581 <- 604
Lane List ; 75 , 0 , 2 , 583 <- 609 <- 520
Lane List ; 75 , 0 , 2 , 584 <- 612 <- 619 <- 521
Lane List ; 75 , 0 , 2 , 585 <- 613 <- 620 <- 522
Lane List ; 75 , 0 , 3 , 587 <- 566
Lane List ; 75 , 0 , 3 , 588 <- 566
Lane List ; 75 , 0 , 3 , 589 <- 566
Lane List ; 75 , 1 , 0 , 570 <- 597 <- 600 <- 599
Lane List ; 75 , 1 , 2 , 586 <- 613 <- 620 <- 522
Lane List ; 75 , 1 , 3 , 590 <- 566
Lane List ; 75 , 2 , 0 , 571 <- 598 <- 599
Lane List ; 75 , 2 , 0 , 572 <- 601
Lane List ; 75 , 2 , 0 , 573 <- 602
Lane List ; 75 , 2 , 1 , 575 <- 604
Lane List ; 75 , 2 , 1 , 576 <- 604
Lane List ; 75 , 2 , 1 , 577 <- 604
Lane List ; 75 , 2 , 3 , 591 <- 566
Lane List ; 75 , 2 , 3 , 592 <- 566
Lane List ; 75 , 2 , 3 , 593 <- 566
Lane List ; 75 , 3 , 0 , 574 <- 602
Lane List ; 75 , 3 , 1 , 578 <- 604
Lane List ; 75 , 3 , 2 , 582 <- 608 <- 611 <- 520
Lane List ; 76 , -1 , 0 , 594
Lane List ; 76 , -1 , 0 , 595
Lane List ; 76 , -1 , 0 , 596
Lane List ; 76 , -1 , 0 , 594
Lane List ; 76 , -1 , 0 , 595
Lane List ; 76 , -1 , 0 , 596
Lane List ; 76 , -1 , 0 , 594
Lane List ; 76 , -1 , 0 , 595
Lane List ; 76 , -1 , 0 , 596
Lane List ; 77 , -1 , 0 , 603

#-----------------------------------------------------
# Route Data ;  origin node id , destination Node id, 
#        ( in-Leg | Node | out-Leg ) * nNodeList ,    
#        ( vehicleKind | trafficVolume ) * nVKind     
#-----------------------------------------------------
Route Data ; 4 , 23 , -1|4|0 / 3|0|1 / 0|5|2 / 0|17|2 / 3|21|1 / 0|23|-1 , 0|50 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 23 , 4 , -1|23|0 / 1|21|3 / 2|17|0 / 2|5|0 / 1|0|3 / 0|4|-1 , 0|50 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 32 , 57 , -1|32|0 / 2|29|0 / 2|0|0 / 2|9|0 / 2|44|0 / 2|49|0 / 2|56|0 / 0|57|-1 , 0|100 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 33 , 42 , -1|33|0 / 3|29|1 / 2|34|0 / 2|37|0 / 3|40|1 / 0|42|-1 , 0|50 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 42 , 33 , -1|42|0 / 1|40|3 / 0|37|2 / 0|34|2 / 1|29|3 / 0|33|-1 , 0|50 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 76 , -1|43|0 / 2|40|0 / 2|21|0 / 0|25|2 / 2|61|0 / 0|64|2 / 2|75|0 / 0|76|-1 , 0|400 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 42 , -1|43|0 / 2|40|1 / 0|42|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 32 , -1|43|0 / 2|40|3 / 0|37|2 / 0|34|2 / 1|29|2 / 0|32|-1 , 0|0 / 1|10 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 23 , -1|43|0 / 2|40|0 / 2|21|1 / 0|23|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 48 , -1|43|0 / 2|40|0 / 2|21|3 / 2|17|0 / 2|5|0 / 1|0|0 / 2|9|0 / 2|44|3 / 0|48|-1 , 0|0 / 1|30 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 48 , -1|43|0 / 2|40|0 / 2|21|0 / 0|25|2 / 2|61|3 / 1|44|3 / 0|48|-1 , 0|0 / 1|30 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 57 , -1|43|0 / 2|40|0 / 2|21|0 / 0|25|2 / 2|61|0 / 0|64|2 / 2|75|3 / 2|71|0 / 1|68|3 / 1|56|0 / 0|57|-1 , 0|0 / 1|30 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 43 , 63 , -1|43|0 / 2|40|0 / 2|21|0 / 0|25|2 / 2|61|1 / 0|63|-1 , 0|0 / 1|30 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 23 , -1|48|0 / 3|44|1 / 3|61|2 / 2|25|0 / 0|21|1 / 0|23|-1 , 0|10 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 63 , -1|48|0 / 3|44|1 / 3|61|1 / 0|63|-1 , 0|200 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 43 , -1|48|0 / 3|44|1 / 3|61|2 / 2|25|0 / 0|21|2 / 0|40|2 / 0|43|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 43 , -1|48|0 / 3|44|2 / 0|9|2 / 0|0|1 / 0|5|2 / 0|17|2 / 3|21|2 / 0|40|2 / 0|43|-1 , 0|0 / 1|10 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 57 , -1|48|0 / 3|44|0 / 2|49|0 / 2|56|0 / 0|57|-1 , 0|0 / 1|10 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 48 , 76 , -1|48|0 / 3|44|1 / 3|61|0 / 0|64|2 / 2|75|0 / 0|76|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 57 , 32 , -1|57|0 / 0|56|2 / 0|49|2 / 0|44|2 / 0|9|2 / 0|0|2 / 0|29|2 / 0|32|-1 , 0|100 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 60 , 77 , -1|60|0 / 3|56|1 / 3|68|1 / 0|71|2 / 3|75|1 / 0|77|-1 , 0|40 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 63 , 23 , -1|63|0 / 1|61|0 / 0|64|2 / 2|75|3 / 2|71|0 / 1|68|3 / 1|56|2 / 0|49|2 / 0|44|1 / 3|61|2 / 2|25|0 / 0|21|1 / 0|23|-1 , 0|50 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 63 , 48 , -1|63|0 / 1|61|3 / 1|44|3 / 0|48|-1 , 0|200 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 63 , 76 , -1|63|0 / 1|61|0 / 0|64|2 / 2|75|0 / 0|76|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 63 , 43 , -1|63|0 / 1|61|2 / 2|25|0 / 0|21|2 / 0|40|2 / 0|43|-1 , 0|0 / 1|20 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 63 , 33 , -1|63|0 / 1|61|2 / 2|25|0 / 0|21|3 / 2|17|0 / 2|5|0 / 1|0|2 / 0|29|3 / 0|33|-1 , 0|0 / 1|10 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 76 , 43 , -1|76|0 / 0|75|2 / 2|64|0 / 0|61|2 / 2|25|0 / 0|21|2 / 0|40|2 / 0|43|-1 , 0|400 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0
Route Data ; 77 , 60 , -1|77|0 / 1|75|3 / 2|71|0 / 1|68|3 / 1|56|3 / 0|60|-1 , 0|40 / 1|0 / 2|0 / 3|0 / 4|0 / 5|0 / 6|0 / 7|0 / 8|0 / 9|0 / 10|0

#-----------------------------------------------------
# Route Multi-Lanes ; 1, node_1 -> node_2 -> ... -> node_M 
# Route Multi-Lanes ; 2, List No, Start, Goal, sIndex, gIndex 
# Route Multi-Lanes ; 3, List No, lane1 , lane2 , ... , lane_n 
#-----------------------------------------------------
Route Multi-Lanes ; 1 , 4 , 0 , 5 , 17 , 21 , 23
Route Multi-Lanes ; 2 , 4 , 23 , -1 , 5
Route Multi-Lanes ; 3 , 144 , 131 , 164 , 160 , 105 , 93 , 100 , 108 , 38 , 28 , 35 , 41 , 16 , 10 , 25 , 27

Route Multi-Lanes ; 1 , 23 , 21 , 17 , 5 , 0 , 4
Route Multi-Lanes ; 2 , 23 , 4 , 0 , 5
Route Multi-Lanes ; 3 , 24 , 4 , 17 , 19 , 40 , 34 , 32 , 39 , 107 , 98 , 96 , 106 , 163 , 158 , 119 , 165 , 146 , 147

Route Multi-Lanes ; 1 , 32 , 29 , 0 , 9 , 44 , 49 , 56 , 57
Route Multi-Lanes ; 2 , 32 , 57 , 0 , 7
Route Multi-Lanes ; 3 , 394 , 389 , 399 , 403 , 360 , 358 , 365 , 367 , 331 , 324 , 342 , 353 , 51 , 49 , 61 , 12 , 7 , 21 , 23 , 218 , 207 , 202 , 215

